Comunidad Autonoma,Periodo,Actividad,Censo,Criminalidad,GastoHogares,GastoProteccionAmbiental,Hipotecas,IngresosMedios,IPC,TipoVivienda,IPV,NumHabitaciones,NumHogares,PIB,Emisiones GEI,Precio del suelo
"03 Asturias, Principado de",2017,50.8,2058278.0,9166.0,26422.45,52774704.0,30803.0,12244.0,96.862,Vivienda nueva,105.636,Entre 3 y 6 habitaciones,399.7,2.825,23264.0,93.15
"03 Asturias, Principado de",2017,50.8,2058278.0,9166.0,26422.45,52774704.0,30803.0,12244.0,96.862,Vivienda nueva,105.636,7 o más habitaciones,49.2,2.825,23264.0,93.15
"03 Asturias, Principado de",2017,50.8,2058278.0,9166.0,26422.45,52774704.0,30803.0,12244.0,96.862,Vivienda segunda mano,102.009,Menos de 3 habitaciones,5.9,2.825,23264.0,93.15
"03 Asturias, Principado de",2017,50.8,2058278.0,9166.0,26422.45,52774704.0,30803.0,12244.0,96.862,Vivienda segunda mano,102.009,Entre 3 y 6 habitaciones,399.7,2.825,23264.0,93.15
"03 Asturias, Principado de",2017,50.8,2058278.0,9166.0,26422.45,52774704.0,30803.0,12244.0,96.862,Vivienda segunda mano,102.009,7 o más habitaciones,49.2,2.825,23264.0,93.15
"03 Asturias, Principado de",2016,51.4,2058278.0,8656.0,26811.61,74662104.0,38567.0,1206.0,95.999,Vivienda nueva,104.371,Menos de 3 habitaciones,5.1,2.279,21628.0,116.37
"03 Asturias, Principado de",2016,51.4,2058278.0,8656.0,26811.61,74662104.0,38567.0,1206.0,95.999,Vivienda nueva,104.371,Entre 3 y 6 habitaciones,410.4,2.279,21628.0,116.37
"03 Asturias, Principado de",2016,51.4,2058278.0,8656.0,26811.61,74662104.0,38567.0,1206.0,95.999,Vivienda nueva,104.371,7 o más habitaciones,40.7,2.279,21628.0,116.37
"03 Asturias, Principado de",2016,51.4,2058278.0,8656.0,26811.61,74662104.0,38567.0,1206.0,95.999,Vivienda segunda mano,100.824,Menos de 3 habitaciones,5.1,2.279,21628.0,116.37
"03 Asturias, Principado de",2016,51.4,2058278.0,8656.0,26811.61,74662104.0,38567.0,1206.0,95.999,Vivienda segunda mano,100.824,Entre 3 y 6 habitaciones,410.4,2.279,21628.0,116.37
"03 Asturias, Principado de",2016,51.4,2058278.0,8656.0,26811.61,74662104.0,38567.0,1206.0,95.999,Vivienda segunda mano,100.824,7 o más habitaciones,40.7,2.279,21628.0,116.37
"03 Asturias, Principado de",2015,50.1,2058278.0,6185.0,27005.81,65279039.0,33276.0,11427.0,94.475,Vivienda nueva,100.0,Menos de 3 habitaciones,8.6,3.527,27118.0,81.6
"03 Asturias, Principado de",2015,50.1,2058278.0,6185.0,27005.81,65279039.0,33276.0,11427.0,94.475,Vivienda nueva,100.0,Entre 3 y 6 habitaciones,401.5,3.527,27118.0,81.6
"03 Asturias, Principado de",2015,50.1,2058278.0,6185.0,27005.81,65279039.0,33276.0,11427.0,94.475,Vivienda nueva,100.0,7 o más habitaciones,47.6,3.527,27118.0,81.6
"03 Asturias, Principado de",2015,50.1,2058278.0,6185.0,27005.81,65279039.0,33276.0,11427.0,94.475,Vivienda segunda mano,100.0,Menos de 3 habitaciones,8.6,3.527,27118.0,81.6
"03 Asturias, Principado de",2015,50.1,2058278.0,6185.0,27005.81,65279039.0,33276.0,11427.0,94.475,Vivienda segunda mano,100.0,Entre 3 y 6 habitaciones,401.5,3.527,27118.0,81.6
"03 Asturias, Principado de",2015,50.1,2058278.0,6185.0,27005.81,65279039.0,33276.0,11427.0,94.475,Vivienda segunda mano,100.0,7 o más habitaciones,47.6,3.527,27118.0,81.6
"03 Asturias, Principado de",2014,52.0,2058278.0,6196.0,26094.57,23134544.0,22704.0,11251.0,94.621,Vivienda nueva,96.884,Menos de 3 habitaciones,8.1,2.349,22131.0,117.91
"03 Asturias, Principado de",2014,52.0,2058278.0,6196.0,26094.57,23134544.0,22704.0,11251.0,94.621,Vivienda nueva,96.884,Entre 3 y 6 habitaciones,400.1,2.349,22131.0,117.91
"03 Asturias, Principado de",2014,52.0,2058278.0,6196.0,26094.57,23134544.0,22704.0,11251.0,94.621,Vivienda nueva,96.884,7 o más habitaciones,51.8,2.349,22131.0,117.91
"03 Asturias, Principado de",2014,52.0,2058278.0,6196.0,26094.57,23134544.0,22704.0,11251.0,94.621,Vivienda segunda mano,98.804,Menos de 3 habitaciones,8.1,2.349,22131.0,117.91
"03 Asturias, Principado de",2014,52.0,2058278.0,6196.0,26094.57,23134544.0,22704.0,11251.0,94.621,Vivienda segunda mano,98.804,Entre 3 y 6 habitaciones,400.1,2.349,22131.0,117.91
"03 Asturias, Principado de",2014,52.0,2058278.0,6196.0,26094.57,23134544.0,22704.0,11251.0,94.621,Vivienda segunda mano,98.804,7 o más habitaciones,51.8,2.349,22131.0,117.91
"03 Asturias, Principado de",2013,53.1,2058278.0,6076.0,25697.07,36258109.0,26404.0,11211.0,95.695,Vivienda nueva,96.988,Menos de 3 habitaciones,3.9,2.349,21731.0,138.45
"03 Asturias, Principado de",2013,53.1,2058278.0,6076.0,25697.07,36258109.0,26404.0,11211.0,95.695,Vivienda nueva,96.988,Entre 3 y 6 habitaciones,399.8,2.349,21731.0,138.45
"03 Asturias, Principado de",2013,53.1,2058278.0,6076.0,25697.07,36258109.0,26404.0,11211.0,95.695,Vivienda nueva,96.988,7 o más habitaciones,55.7,2.349,21731.0,138.45
"03 Asturias, Principado de",2013,53.1,2058278.0,6076.0,25697.07,36258109.0,26404.0,11211.0,95.695,Vivienda segunda mano,102.051,Menos de 3 habitaciones,3.9,2.349,21731.0,138.45
"03 Asturias, Principado de",2013,53.1,2058278.0,6076.0,25697.07,36258109.0,26404.0,11211.0,95.695,Vivienda segunda mano,102.051,Entre 3 y 6 habitaciones,399.8,2.349,21731.0,138.45
"03 Asturias, Principado de",2013,53.1,2058278.0,6076.0,25697.07,36258109.0,26404.0,11211.0,95.695,Vivienda segunda mano,102.051,7 o más habitaciones,55.7,2.349,21731.0,138.45
"03 Asturias, Principado de",2012,51.3,2058278.0,11092.5,26149.83,27049422.0,54320.0,11767.0,95.511,Vivienda nueva,110.612,7 o más habitaciones,108.65,2.349,22855.0,139.28
"03 Asturias, Principado de",2012,51.3,2058278.0,11092.5,26149.83,27049422.0,54320.0,11767.0,95.511,Vivienda segunda mano,116.148,7 o más habitaciones,108.65,2.349,22855.0,139.28
"03 Asturias, Principado de",2011,51.5,2058278.0,11092.5,27142.14,23958107.0,39788.0,11779.0,93.132,Vivienda nueva,128.446,7 o más habitaciones,108.65,2.349,21446.0,128.37
"03 Asturias, Principado de",2011,51.5,2058278.0,11092.5,27142.14,23958107.0,39788.0,11779.0,93.132,Vivienda segunda mano,137.602,7 o más habitaciones,108.65,2.349,21446.0,128.37
"03 Asturias, Principado de",2010,51.9,2058278.0,11092.5,30233.43,31204875.0,140382.0,12589.0,90.719,Vivienda nueva,134.397,7 o más habitaciones,108.65,2.349,19766.0,171.43
"03 Asturias, Principado de",2010,51.9,2058278.0,11092.5,30233.43,31204875.0,140382.0,12589.0,90.719,Vivienda segunda mano,149.728,7 o más habitaciones,108.65,2.349,19766.0,171.43
"04 Balears, Illes",2023,61.8,1209906.0,11092.5,39081.03,30083672.0,135029.0,14139.0,113.076,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,304.28
"04 Balears, Illes",2022,63.1,1187043.0,12756.0,35736.49,6161297.0,201225.0,12451.0,109.465,Vivienda nueva,167.941,7 o más habitaciones,108.65,10.944,7516.0,340.86
"04 Balears, Illes",2022,63.1,1187043.0,12756.0,35736.49,6161297.0,201225.0,12451.0,109.465,Vivienda segunda mano,156.506,7 o más habitaciones,108.65,10.944,7516.0,340.86
"04 Balears, Illes",2021,60.2,1183415.0,12818.0,31177.43,6272844.0,214188.0,11235.0,103.77,Vivienda nueva,152.886,7 o más habitaciones,108.65,11.431,6937.0,308.55
"04 Balears, Illes",2021,60.2,1183415.0,12818.0,31177.43,6272844.0,214188.0,11235.0,103.77,Vivienda segunda mano,143.408,7 o más habitaciones,108.65,11.431,6937.0,308.55
"04 Balears, Illes",2020,60.3,2058278.0,8875.0,28618.46,2944861.0,97843.0,12658.0,97.416,Vivienda nueva,142.438,Menos de 3 habitaciones,6.9,-21.895,5697.0,296.68
"04 Balears, Illes",2020,60.3,2058278.0,8875.0,28618.46,2944861.0,97843.0,12658.0,97.416,Vivienda nueva,142.438,Entre 3 y 6 habitaciones,360.2,-21.895,5697.0,296.68
"04 Balears, Illes",2020,60.3,2058278.0,8875.0,28618.46,2944861.0,97843.0,12658.0,97.416,Vivienda nueva,142.438,7 o más habitaciones,94.5,-21.895,5697.0,296.68
"04 Balears, Illes",2020,60.3,2058278.0,8875.0,28618.46,2944861.0,97843.0,12658.0,97.416,Vivienda segunda mano,135.547,Menos de 3 habitaciones,6.9,-21.895,5697.0,296.68
"04 Balears, Illes",2020,60.3,2058278.0,8875.0,28618.46,2944861.0,97843.0,12658.0,97.416,Vivienda segunda mano,135.547,Entre 3 y 6 habitaciones,360.2,-21.895,5697.0,296.68
"04 Balears, Illes",2020,60.3,2058278.0,8875.0,28618.46,2944861.0,97843.0,12658.0,97.416,Vivienda segunda mano,135.547,7 o más habitaciones,94.5,-21.895,5697.0,296.68
"04 Balears, Illes",2019,62.4,2058278.0,11735.0,33125.73,5774007.0,114065.0,1241.0,97.781,Vivienda nueva,128.829,Menos de 3 habitaciones,15.4,0.122,8535.0,286.14
"04 Balears, Illes",2019,62.4,2058278.0,11735.0,33125.73,5774007.0,114065.0,1241.0,97.781,Vivienda nueva,128.829,Entre 3 y 6 habitaciones,354.8,0.122,8535.0,286.14
"04 Balears, Illes",2019,62.4,2058278.0,11735.0,33125.73,5774007.0,114065.0,1241.0,97.781,Vivienda nueva,128.829,7 o más habitaciones,86.1,0.122,8535.0,286.14
"04 Balears, Illes",2019,62.4,2058278.0,11735.0,33125.73,5774007.0,114065.0,1241.0,97.781,Vivienda segunda mano,130.9,Menos de 3 habitaciones,15.4,0.122,8535.0,286.14
"04 Balears, Illes",2019,62.4,2058278.0,11735.0,33125.73,5774007.0,114065.0,1241.0,97.781,Vivienda segunda mano,130.9,Entre 3 y 6 habitaciones,354.8,0.122,8535.0,286.14
"04 Balears, Illes",2019,62.4,2058278.0,11735.0,33125.73,5774007.0,114065.0,1241.0,97.781,Vivienda segunda mano,130.9,7 o más habitaciones,86.1,0.122,8535.0,286.14
"04 Balears, Illes",2018,60.8,2058278.0,11285.0,33076.31,4109004.0,95386.0,1324.0,96.838,Vivienda nueva,119.458,Menos de 3 habitaciones,10.7,1.181,9194.0,262.4
"04 Balears, Illes",2018,60.8,2058278.0,11285.0,33076.31,4109004.0,95386.0,1324.0,96.838,Vivienda nueva,119.458,Entre 3 y 6 habitaciones,352.3,1.181,9194.0,262.4
"04 Balears, Illes",2018,60.8,2058278.0,11285.0,33076.31,4109004.0,95386.0,1324.0,96.838,Vivienda nueva,119.458,7 o más habitaciones,92.3,1.181,9194.0,262.4
"04 Balears, Illes",2018,60.8,2058278.0,11285.0,33076.31,4109004.0,95386.0,1324.0,96.838,Vivienda segunda mano,123.634,Menos de 3 habitaciones,10.7,1.181,9194.0,262.4
"04 Balears, Illes",2018,60.8,2058278.0,11285.0,33076.31,4109004.0,95386.0,1324.0,96.838,Vivienda segunda mano,123.634,Entre 3 y 6 habitaciones,352.3,1.181,9194.0,262.4
"04 Balears, Illes",2018,60.8,2058278.0,11285.0,33076.31,4109004.0,95386.0,1324.0,96.838,Vivienda segunda mano,123.634,7 o más habitaciones,92.3,1.181,9194.0,262.4
"04 Balears, Illes",2017,61.8,2058278.0,11216.0,32398.28,948897.0,120712.0,12665.0,96.148,Vivienda nueva,112.051,Menos de 3 habitaciones,13.5,1.851,8873.0,266.34
"04 Balears, Illes",2017,61.8,2058278.0,11216.0,32398.28,948897.0,120712.0,12665.0,96.148,Vivienda nueva,112.051,Entre 3 y 6 habitaciones,366.2,1.851,8873.0,266.34
"04 Balears, Illes",2017,61.8,2058278.0,11216.0,32398.28,948897.0,120712.0,12665.0,96.148,Vivienda nueva,112.051,7 o más habitaciones,70.7,1.851,8873.0,266.34
"04 Balears, Illes",2017,61.8,2058278.0,11216.0,32398.28,948897.0,120712.0,12665.0,96.148,Vivienda segunda mano,114.965,Menos de 3 habitaciones,13.5,1.851,8873.0,266.34
"04 Balears, Illes",2017,61.8,2058278.0,11216.0,32398.28,948897.0,120712.0,12665.0,96.148,Vivienda segunda mano,114.965,Entre 3 y 6 habitaciones,366.2,1.851,8873.0,266.34
"04 Balears, Illes",2017,61.8,2058278.0,11216.0,32398.28,948897.0,120712.0,12665.0,96.148,Vivienda segunda mano,114.965,7 o más habitaciones,70.7,1.851,8873.0,266.34
"04 Balears, Illes",2016,64.0,2058278.0,10237.0,31437.73,1423064.0,99668.0,12222.0,94.9,Vivienda nueva,104.53,Menos de 3 habitaciones,20.2,3.077,825.0,237.04
"04 Balears, Illes",2016,64.0,2058278.0,10237.0,31437.73,1423064.0,99668.0,12222.0,94.9,Vivienda nueva,104.53,Entre 3 y 6 habitaciones,346.7,3.077,825.0,237.04
"04 Balears, Illes",2016,64.0,2058278.0,10237.0,31437.73,1423064.0,99668.0,12222.0,94.9,Vivienda nueva,104.53,7 o más habitaciones,80.8,3.077,825.0,237.04
"04 Balears, Illes",2016,64.0,2058278.0,10237.0,31437.73,1423064.0,99668.0,12222.0,94.9,Vivienda segunda mano,106.384,Menos de 3 habitaciones,20.2,3.077,825.0,237.04
"04 Balears, Illes",2016,64.0,2058278.0,10237.0,31437.73,1423064.0,99668.0,12222.0,94.9,Vivienda segunda mano,106.384,Entre 3 y 6 habitaciones,346.7,3.077,825.0,237.04
"04 Balears, Illes",2016,64.0,2058278.0,10237.0,31437.73,1423064.0,99668.0,12222.0,94.9,Vivienda segunda mano,106.384,7 o más habitaciones,80.8,3.077,825.0,237.04
"04 Balears, Illes",2015,62.8,2058278.0,8887.0,29445.36,858480.0,78725.0,10828.0,93.429,Vivienda nueva,100.0,Menos de 3 habitaciones,12.2,3.147,8071.0,254.18
"04 Balears, Illes",2015,62.8,2058278.0,8887.0,29445.36,858480.0,78725.0,10828.0,93.429,Vivienda nueva,100.0,Entre 3 y 6 habitaciones,367.2,3.147,8071.0,254.18
"04 Balears, Illes",2015,62.8,2058278.0,8887.0,29445.36,858480.0,78725.0,10828.0,93.429,Vivienda nueva,100.0,7 o más habitaciones,64.8,3.147,8071.0,254.18
"04 Balears, Illes",2015,62.8,2058278.0,8887.0,29445.36,858480.0,78725.0,10828.0,93.429,Vivienda segunda mano,100.0,Menos de 3 habitaciones,12.2,3.147,8071.0,254.18
"04 Balears, Illes",2015,62.8,2058278.0,8887.0,29445.36,858480.0,78725.0,10828.0,93.429,Vivienda segunda mano,100.0,Entre 3 y 6 habitaciones,367.2,3.147,8071.0,254.18
"04 Balears, Illes",2015,62.8,2058278.0,8887.0,29445.36,858480.0,78725.0,10828.0,93.429,Vivienda segunda mano,100.0,7 o más habitaciones,64.8,3.147,8071.0,254.18
"04 Balears, Illes",2014,61.7,2058278.0,9176.0,28799.78,1464779.0,62035.0,1066.0,93.125,Vivienda nueva,92.745,Menos de 3 habitaciones,10.6,2.349,7875.0,213.85
"04 Balears, Illes",2014,61.7,2058278.0,9176.0,28799.78,1464779.0,62035.0,1066.0,93.125,Vivienda nueva,92.745,Entre 3 y 6 habitaciones,354.4,2.349,7875.0,213.85
"04 Balears, Illes",2014,61.7,2058278.0,9176.0,28799.78,1464779.0,62035.0,1066.0,93.125,Vivienda nueva,92.745,7 o más habitaciones,77.9,2.349,7875.0,213.85
"04 Balears, Illes",2014,61.7,2058278.0,9176.0,28799.78,1464779.0,62035.0,1066.0,93.125,Vivienda segunda mano,94.054,Menos de 3 habitaciones,10.6,2.349,7875.0,213.85
"04 Balears, Illes",2014,61.7,2058278.0,9176.0,28799.78,1464779.0,62035.0,1066.0,93.125,Vivienda segunda mano,94.054,Entre 3 y 6 habitaciones,354.4,2.349,7875.0,213.85
"04 Balears, Illes",2014,61.7,2058278.0,9176.0,28799.78,1464779.0,62035.0,1066.0,93.125,Vivienda segunda mano,94.054,7 o más habitaciones,77.9,2.349,7875.0,213.85
"04 Balears, Illes",2013,65.3,2058278.0,8918.0,27717.69,149602.0,46176.0,10386.0,93.871,Vivienda nueva,91.163,Menos de 3 habitaciones,11.7,2.349,8248.0,268.29
"04 Balears, Illes",2013,65.3,2058278.0,8918.0,27717.69,149602.0,46176.0,10386.0,93.871,Vivienda nueva,91.163,Entre 3 y 6 habitaciones,349.5,2.349,8248.0,268.29
"04 Balears, Illes",2013,65.3,2058278.0,8918.0,27717.69,149602.0,46176.0,10386.0,93.871,Vivienda nueva,91.163,7 o más habitaciones,77.9,2.349,8248.0,268.29
"04 Balears, Illes",2013,65.3,2058278.0,8918.0,27717.69,149602.0,46176.0,10386.0,93.871,Vivienda segunda mano,94.013,Menos de 3 habitaciones,11.7,2.349,8248.0,268.29
"04 Balears, Illes",2013,65.3,2058278.0,8918.0,27717.69,149602.0,46176.0,10386.0,93.871,Vivienda segunda mano,94.013,Entre 3 y 6 habitaciones,349.5,2.349,8248.0,268.29
"04 Balears, Illes",2013,65.3,2058278.0,8918.0,27717.69,149602.0,46176.0,10386.0,93.871,Vivienda segunda mano,94.013,7 o más habitaciones,77.9,2.349,8248.0,268.29
"04 Balears, Illes",2012,65.0,2058278.0,11092.5,28497.38,9739175.0,105055.0,11005.0,93.421,Vivienda nueva,97.438,7 o más habitaciones,108.65,2.349,9125.0,254.74
"04 Balears, Illes",2012,65.0,2058278.0,11092.5,28497.38,9739175.0,105055.0,11005.0,93.421,Vivienda segunda mano,101.708,7 o más habitaciones,108.65,2.349,9125.0,254.74
"04 Balears, Illes",2011,63.4,2058278.0,11092.5,29206.2,6828084.0,73292.0,11126.0,90.6,Vivienda nueva,112.196,7 o más habitaciones,108.65,2.349,9726.0,255.8
"04 Balears, Illes",2011,63.4,2058278.0,11092.5,29206.2,6828084.0,73292.0,11126.0,90.6,Vivienda segunda mano,118.368,7 o más habitaciones,108.65,2.349,9726.0,255.8
"04 Balears, Illes",2010,64.0,2058278.0,11092.5,29641.49,3298070.0,119435.0,11485.0,88.556,Vivienda nueva,115.699,7 o más habitaciones,108.65,2.349,10186.0,248.52
"04 Balears, Illes",2010,64.0,2058278.0,11092.5,29641.49,3298070.0,119435.0,11485.0,88.556,Vivienda segunda mano,127.405,7 o más habitaciones,108.65,2.349,10186.0,248.52
05 Canarias,2023,59.8,2213016.0,11092.5,29576.92,30083672.0,102230.0,12177.0,113.985,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,250.8
05 Canarias,2022,59.4,2185607.0,23093.0,27489.84,4446173.0,118151.0,10716.0,109.814,Vivienda nueva,148.784,7 o más habitaciones,108.65,8.753,12698.0,240.46
05 Canarias,2022,59.4,2185607.0,23093.0,27489.84,4446173.0,118151.0,10716.0,109.814,Vivienda segunda mano,136.192,7 o más habitaciones,108.65,8.753,12698.0,240.46
05 Canarias,2021,55.6,2178924.0,2251.0,25035.27,6677204.0,112195.0,10161.0,103.772,Vivienda nueva,135.803,7 o más habitaciones,108.65,8.589,11869.0,209.12
05 Canarias,2021,55.6,2178924.0,2251.0,25035.27,6677204.0,112195.0,10161.0,103.772,Vivienda segunda mano,124.877,7 o más habitaciones,108.65,8.589,11869.0,209.12
05 Canarias,2020,59.8,2058278.0,16689.0,21844.35,23067185.0,94314.0,9935.0,98.089,Vivienda nueva,129.615,Menos de 3 habitaciones,29.2,-17.53,11073.0,230.15
05 Canarias,2020,59.8,2058278.0,16689.0,21844.35,23067185.0,94314.0,9935.0,98.089,Vivienda nueva,129.615,Entre 3 y 6 habitaciones,691.3,-17.53,11073.0,230.15
05 Canarias,2020,59.8,2058278.0,16689.0,21844.35,23067185.0,94314.0,9935.0,98.089,Vivienda nueva,129.615,7 o más habitaciones,140.7,-17.53,11073.0,230.15
05 Canarias,2020,59.8,2058278.0,16689.0,21844.35,23067185.0,94314.0,9935.0,98.089,Vivienda segunda mano,118.001,Menos de 3 habitaciones,29.2,-17.53,11073.0,230.15
05 Canarias,2020,59.8,2058278.0,16689.0,21844.35,23067185.0,94314.0,9935.0,98.089,Vivienda segunda mano,118.001,Entre 3 y 6 habitaciones,691.3,-17.53,11073.0,230.15
05 Canarias,2020,59.8,2058278.0,16689.0,21844.35,23067185.0,94314.0,9935.0,98.089,Vivienda segunda mano,118.001,7 o más habitaciones,140.7,-17.53,11073.0,230.15
05 Canarias,2019,60.0,2058278.0,21082.0,25389.65,3000599.0,133449.0,9487.0,98.232,Vivienda nueva,122.689,Menos de 3 habitaciones,41.2,0.293,13418.0,204.46
05 Canarias,2019,60.0,2058278.0,21082.0,25389.65,3000599.0,133449.0,9487.0,98.232,Vivienda nueva,122.689,Entre 3 y 6 habitaciones,696.4,0.293,13418.0,204.46
05 Canarias,2019,60.0,2058278.0,21082.0,25389.65,3000599.0,133449.0,9487.0,98.232,Vivienda nueva,122.689,7 o más habitaciones,111.0,0.293,13418.0,204.46
05 Canarias,2019,60.0,2058278.0,21082.0,25389.65,3000599.0,133449.0,9487.0,98.232,Vivienda segunda mano,117.038,Menos de 3 habitaciones,41.2,0.293,13418.0,204.46
05 Canarias,2019,60.0,2058278.0,21082.0,25389.65,3000599.0,133449.0,9487.0,98.232,Vivienda segunda mano,117.038,Entre 3 y 6 habitaciones,696.4,0.293,13418.0,204.46
05 Canarias,2019,60.0,2058278.0,21082.0,25389.65,3000599.0,133449.0,9487.0,98.232,Vivienda segunda mano,117.038,7 o más habitaciones,111.0,0.293,13418.0,204.46
05 Canarias,2018,60.0,2058278.0,20943.0,24124.8,4484223.0,85570.0,8964.0,97.819,Vivienda nueva,116.541,Menos de 3 habitaciones,35.5,0.954,13568.0,184.9
05 Canarias,2018,60.0,2058278.0,20943.0,24124.8,4484223.0,85570.0,8964.0,97.819,Vivienda nueva,116.541,Entre 3 y 6 habitaciones,684.2,0.954,13568.0,184.9
05 Canarias,2018,60.0,2058278.0,20943.0,24124.8,4484223.0,85570.0,8964.0,97.819,Vivienda nueva,116.541,7 o más habitaciones,123.9,0.954,13568.0,184.9
05 Canarias,2018,60.0,2058278.0,20943.0,24124.8,4484223.0,85570.0,8964.0,97.819,Vivienda segunda mano,112.878,Menos de 3 habitaciones,35.5,0.954,13568.0,184.9
05 Canarias,2018,60.0,2058278.0,20943.0,24124.8,4484223.0,85570.0,8964.0,97.819,Vivienda segunda mano,112.878,Entre 3 y 6 habitaciones,684.2,0.954,13568.0,184.9
05 Canarias,2018,60.0,2058278.0,20943.0,24124.8,4484223.0,85570.0,8964.0,97.819,Vivienda segunda mano,112.878,7 o más habitaciones,123.9,0.954,13568.0,184.9
05 Canarias,2017,60.2,2058278.0,20833.0,23918.51,6742765.0,130567.0,8863.0,96.445,Vivienda nueva,111.471,Menos de 3 habitaciones,26.6,2.856,13775.0,213.08
05 Canarias,2017,60.2,2058278.0,20833.0,23918.51,6742765.0,130567.0,8863.0,96.445,Vivienda nueva,111.471,Entre 3 y 6 habitaciones,692.6,2.856,13775.0,213.08
05 Canarias,2017,60.2,2058278.0,20833.0,23918.51,6742765.0,130567.0,8863.0,96.445,Vivienda nueva,111.471,7 o más habitaciones,115.1,2.856,13775.0,213.08
05 Canarias,2017,60.2,2058278.0,20833.0,23918.51,6742765.0,130567.0,8863.0,96.445,Vivienda segunda mano,107.469,Menos de 3 habitaciones,26.6,2.856,13775.0,213.08
05 Canarias,2017,60.2,2058278.0,20833.0,23918.51,6742765.0,130567.0,8863.0,96.445,Vivienda segunda mano,107.469,Entre 3 y 6 habitaciones,692.6,2.856,13775.0,213.08
05 Canarias,2017,60.2,2058278.0,20833.0,23918.51,6742765.0,130567.0,8863.0,96.445,Vivienda segunda mano,107.469,7 o más habitaciones,115.1,2.856,13775.0,213.08
05 Canarias,2016,61.1,2058278.0,19977.0,23638.36,3796554.0,84537.0,8702.0,95.387,Vivienda nueva,107.009,Menos de 3 habitaciones,34.6,2.023,13449.0,167.33
05 Canarias,2016,61.1,2058278.0,19977.0,23638.36,3796554.0,84537.0,8702.0,95.387,Vivienda nueva,107.009,Entre 3 y 6 habitaciones,676.9,2.023,13449.0,167.33
05 Canarias,2016,61.1,2058278.0,19977.0,23638.36,3796554.0,84537.0,8702.0,95.387,Vivienda nueva,107.009,7 o más habitaciones,116.0,2.023,13449.0,167.33
05 Canarias,2016,61.1,2058278.0,19977.0,23638.36,3796554.0,84537.0,8702.0,95.387,Vivienda segunda mano,102.889,Menos de 3 habitaciones,34.6,2.023,13449.0,167.33
05 Canarias,2016,61.1,2058278.0,19977.0,23638.36,3796554.0,84537.0,8702.0,95.387,Vivienda segunda mano,102.889,Entre 3 y 6 habitaciones,676.9,2.023,13449.0,167.33
05 Canarias,2016,61.1,2058278.0,19977.0,23638.36,3796554.0,84537.0,8702.0,95.387,Vivienda segunda mano,102.889,7 o más habitaciones,116.0,2.023,13449.0,167.33
05 Canarias,2015,62.2,2058278.0,16313.0,23426.08,4821030.0,69159.0,864.0,94.164,Vivienda nueva,100.0,Menos de 3 habitaciones,27.1,2.349,13035.0,185.28
05 Canarias,2015,62.2,2058278.0,16313.0,23426.08,4821030.0,69159.0,864.0,94.164,Vivienda nueva,100.0,Entre 3 y 6 habitaciones,669.6,2.349,13035.0,185.28
